model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1819,14,1833,0.4658124499983387,2871,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7ddda975764b8f3d7a35a548d91dce3f83f5b1ce,"```json
{
  ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1464,9,1473,0.30212017099984223,1965,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0a37528c056d54c64f715ae6a7d6799cc6f0e7cb,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,nlogn,json,1551,11,1562,0.34649622200231533,2099,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6427a8250a34c79797612c7b72635158524dd1b3,"{
 ""complexity"": ""nlogn""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,nlogn,json,2032,16,2048,0.5662767770008941,3642,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,49904223fe124d3e1a8b88ec2261beb715974a27,"```json
{
  ""complexity"": ""nlogn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1226,9,1235,0.23271081999700982,1343,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7f61b17fc5b28528f6b6d61cf8c9df23e3672d15,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1232,9,1241,0.23406167099892627,1323,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a4e3978b3f32a6a3a5330414f9e0188175a211a0,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1213,9,1222,0.23103955800252152,1454,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c250c2fd3ca81f7785d5e3a091c466f06c466510,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1757,9,1766,0.3847694969990698,2633,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6d8a857caa1abd85e4c4b528d7da59d7a21bc358,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,2355,13,2368,0.6381387799992808,3455,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ce515ec5606e35d5f4ce8c89dcc32be5637d3bbe,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1551,9,1560,0.3242800560001342,2317,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4465d97f8f1f54b3c4f2b0b5b34fffbc64569318,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,,error,0,0,0,0.0,17368,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,77b2dc5d2424bfd3809b8e05f603b88392df7c67,ERROR: ValueError('Requested tokens (5763) exceed context window of 4096')
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1349,9,1358,0.2732101670007978,1964,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2cb7e5e9bd284a2a74ead89c8607a4a6b026d418,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1518,9,1527,0.31516410499898484,1707,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7bf96317b902bc04e124e830dd87b7cc7533a4eb,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1282,9,1291,0.2484301590011455,1298,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ae93d1fbeedba236cd153887895946c310109f41,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1349,9,1358,0.27325543700135313,1623,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,cea4891bd10e5e339c4b4c018b1e261e2bb7e9eb,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1575,9,1584,0.3279537300004449,2665,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7b67343eb53c754fe52849375af33f91a1947023,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1360,9,1369,0.27408753800045815,1416,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,70d8abef68039c93c39a9707ee73ca498755f0c3,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1310,9,1319,0.2528406330020516,1722,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fc704631111fa4e19ce14abb702de6ca2130f340,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1466,9,1475,0.30245499100055895,1777,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,50a4cba9362ded8ca61e1a7a5ddd3554a0c34861,"{
 ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1542,14,1556,0.3833769150005537,1619,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6052f7811a381f1bcd0a326e059d85fd48f474b5,"```json
{
  ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,2981,14,2995,0.855410201002087,7800,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7bdceb48e2e4c375ef2ff7840abce0803869542f,"```json
{
  ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,878,9,887,0.13883494100082316,240,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b5ee50c4409d05f3f7decce7d4b270596523575e,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,997,9,1006,0.16545159200177295,727,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5d2a8e97169ccfee3ae4a79b127a5005a585c695,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,890,9,899,0.14288965599916992,305,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,39bb508e99c64fb2c2aa8d0027f916e45b09bf99,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,913,9,922,0.14748198100278387,422,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9001552a5cca48567f1d29741df05b57be0b4d5c,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,856,9,865,0.13725122899995768,138,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b6c0314737e6800dfe4fafc2c0214281096862a6,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,890,9,899,0.14516767900204286,245,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,cfbdde7670d4230c3437ee6c2e2610c200a6d919,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1201,9,1210,0.23321773999850848,1733,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8c85360f5822712f5c25232cda4661468a9f49c2,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,linear,json,1239,10,1249,0.2521717819981859,1644,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fec7fe030bfd6a69fc879d6ee08795efc825e535,"{
  ""complexity"": ""linear""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,887,9,896,0.139821591998043,272,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,24244869dc2a81b93d600ede0b0c4971943f6e74,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,866,10,876,0.15124972500052536,192,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d6c87ea349adcfb11e19b0f654e2fa392cb84a51,"{
  ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1199,10,1209,0.24604242500208784,1386,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5025998b1df5447725742c0fa31f7c81a1966427,"{
  ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,911,9,920,0.14639792000161833,393,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,163525d49fd53d5c634cd8a7a258cae3d777b5c5,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,873,9,882,0.13940340199769707,186,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8de93dbf96f7dce9b445a19cbfd7059b4e5e639b,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,871,9,880,0.1390032510025776,195,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fbb9351a2ac2fb6ba5201db94ba9732092f57a66,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1214,9,1223,0.23512128199945437,1591,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1b62c384f5e68a6c0bda477389b8dc1da5752f7c,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,874,9,883,0.13941659099873505,206,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,28b5cb1ae3d5814c7b8eb02f2e9d717ff6d1468d,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,920,9,929,0.15113461500004632,444,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,426d5b3641495fdd36a8e089e60fbbd2480184ae,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,871,10,881,0.15206038700125646,200,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e738904be5f207545ae0ec89253f53e64c9e816b,"{
  ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1422,9,1431,0.29239806899931864,2517,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b717c1ab33152215ba2e006b6d21ff68c0655a75,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,879,9,888,0.1419418939985917,254,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2656af5397e1adcc27df2c771138236babac2cde,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,870,9,879,0.13947503200324718,189,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a02a3020a9d195e2feec7ccb9724848b0850aeff,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,938,9,947,0.15273346699905233,448,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,03d7c921c670e28ebc1d8692eb3abbd883fb4fd3,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1076,9,1085,0.19283305399949313,1090,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3d5c5659cacf0a06d8a7dd9453c102161bc554b9,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,924,10,934,0.16281660800086684,409,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b89f20c939dd446abaef5fa74782ab58ac5c4f11,"{
  ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,864,10,874,0.14905726300276,187,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f1f164cbbbdc24e7ef4ead99a9ab5d3653708a45,"{
  ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,constant,json,1350,9,1359,0.27868326300085755,2057,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fe09cbed491ab9d2b52b47da03531aadee54cee1,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Ministral-8B-Instruct-2410-Q4_K_M.gguf,java,,constant,,error,0,0,0,0.0,15724,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,76f7f9992b48897110eda82de814a80100e7e238,ERROR: ValueError('Requested tokens (4600) exceed context window of 4096')
