model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,linear,json,1769,13,1782,0.3882379159986158,2871,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7ddda975764b8f3d7a35a548d91dce3f83f5b1ce,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,linear,json,1422,13,1435,0.3024712559999898,1965,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0a37528c056d54c64f715ae6a7d6799cc6f0e7cb,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,logn,json,1507,14,1521,0.3340826219973678,2099,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6427a8250a34c79797612c7b72635158524dd1b3,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,linear,json,1937,13,1950,0.4328390619994025,3642,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,49904223fe124d3e1a8b88ec2261beb715974a27,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1199,13,1212,0.2537767959984194,1343,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7f61b17fc5b28528f6b6d61cf8c9df23e3672d15,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,linear,json,1206,13,1219,0.25425827700019,1323,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a4e3978b3f32a6a3a5330414f9e0188175a211a0,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1177,13,1190,0.2456737099964812,1454,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c250c2fd3ca81f7785d5e3a091c466f06c466510,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1718,13,1731,0.37970795900037047,2633,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6d8a857caa1abd85e4c4b528d7da59d7a21bc358,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,2242,13,2255,0.5098333149981045,3455,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ce515ec5606e35d5f4ce8c89dcc32be5637d3bbe,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,linear,json,1474,13,1487,0.315200127002754,2317,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4465d97f8f1f54b3c4f2b0b5b34fffbc64569318,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,,error,0,0,0,0.0,17368,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,77b2dc5d2424bfd3809b8e05f603b88392df7c67,ERROR: ValueError('Requested tokens (5493) exceed context window of 4096')
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1297,13,1310,0.2716209610007354,1964,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2cb7e5e9bd284a2a74ead89c8607a4a6b026d418,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,linear,json,1469,13,1482,0.3167528379999567,1707,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7bf96317b902bc04e124e830dd87b7cc7533a4eb,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,logn,json,1256,14,1270,0.2792485479985771,1298,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ae93d1fbeedba236cd153887895946c310109f41,"```json
{
 ""complexity"": ""logn""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1320,13,1333,0.2901973860025464,1623,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,cea4891bd10e5e339c4b4c018b1e261e2bb7e9eb,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,linear,json,1521,13,1534,0.32647017700219294,2665,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7b67343eb53c754fe52849375af33f91a1947023,"```json
{
 ""complexity"": ""linear""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1331,13,1344,0.28957787599938456,1416,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,70d8abef68039c93c39a9707ee73ca498755f0c3,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1247,13,1260,0.2676981379991048,1722,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fc704631111fa4e19ce14abb702de6ca2130f340,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1433,13,1446,0.30989258299814537,1777,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,50a4cba9362ded8ca61e1a7a5ddd3554a0c34861,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1409,13,1422,0.3042783890014107,1619,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6052f7811a381f1bcd0a326e059d85fd48f474b5,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,2779,13,2792,0.6581655669979227,7800,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7bdceb48e2e4c375ef2ff7840abce0803869542f,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,859,13,872,0.1752719040014199,240,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b5ee50c4409d05f3f7decce7d4b270596523575e,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,962,9,971,0.1492350720000104,727,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5d2a8e97169ccfee3ae4a79b127a5005a585c695,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,862,13,875,0.17611492300056852,305,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,39bb508e99c64fb2c2aa8d0027f916e45b09bf99,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,890,13,903,0.18139466800130322,422,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9001552a5cca48567f1d29741df05b57be0b4d5c,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,839,13,852,0.17374781200123834,138,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b6c0314737e6800dfe4fafc2c0214281096862a6,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,870,9,879,0.13132247700195876,245,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,cfbdde7670d4230c3437ee6c2e2610c200a6d919,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1154,13,1167,0.24395591999928,1733,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8c85360f5822712f5c25232cda4661468a9f49c2,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1197,14,1211,0.26656994800214306,1644,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fec7fe030bfd6a69fc879d6ee08795efc825e535,"```json
{
  ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,870,13,883,0.17569187399931252,272,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,24244869dc2a81b93d600ede0b0c4971943f6e74,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,848,13,861,0.17459112199867377,192,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d6c87ea349adcfb11e19b0f654e2fa392cb84a51,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1130,13,1143,0.23517631300273933,1386,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5025998b1df5447725742c0fa31f7c81a1966427,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,883,13,896,0.1801497369997378,393,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,163525d49fd53d5c634cd8a7a258cae3d777b5c5,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,854,13,867,0.17567715399854933,186,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8de93dbf96f7dce9b445a19cbfd7059b4e5e639b,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,853,13,866,0.17561909399955766,195,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fbb9351a2ac2fb6ba5201db94ba9732092f57a66,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1171,13,1184,0.24671523200231604,1591,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1b62c384f5e68a6c0bda477389b8dc1da5752f7c,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,856,13,869,0.17598034399998141,206,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,28b5cb1ae3d5814c7b8eb02f2e9d717ff6d1468d,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,894,13,907,0.1818012589974387,444,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,426d5b3641495fdd36a8e089e60fbbd2480184ae,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,855,13,868,0.1758887939977285,200,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e738904be5f207545ae0ec89253f53e64c9e816b,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1385,13,1398,0.299486354997498,2517,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b717c1ab33152215ba2e006b6d21ff68c0655a75,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,863,13,876,0.17885154700343264,254,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2656af5397e1adcc27df2c771138236babac2cde,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,852,9,861,0.12851899500310537,189,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a02a3020a9d195e2feec7ccb9724848b0850aeff,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,907,9,916,0.13710536299913656,448,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,03d7c921c670e28ebc1d8692eb3abbd883fb4fd3,"{
 ""complexity"": ""constant""
}"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,1051,13,1064,0.2131538140019984,1090,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3d5c5659cacf0a06d8a7dd9453c102161bc554b9,"```json
{
 ""complexity"": ""constant""
}
```"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/Qwen2.5-Coder-7B-Instruct-Q4_K_M.gguf,java,,constant,constant,json,899,13,912,0.18326797100235126,409,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b89f20c939dd446abaef5fa74782ab58ac5c4f11,"```json
{
 ""complexity"": ""constant""
}
```"
