model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1291,14,1305,0.2540616770002089,2116,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b96d1fea75f3de066be0b7955bb9d01b81e2de1a,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,logn,json,1567,15,1582,0.311779991000094,2717,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5de8eb1987d11276c17c9a2b11cab96ef53bcf72,"```json
{
 ""complexity"": ""logn""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1473,14,1487,0.291477795999981,2177,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f842688336bf31ec7d75972dbec013a1dcc40479,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,1337,14,1351,0.26447136600017984,2454,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a9ae0888d2b6e0383fc911c4ae33c4a627b79a03,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,logn,json,1568,15,1583,0.3163197349999791,2393,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8d99a894b9b9a741c382056c3b1665414c904dc0,"```json
{
 ""complexity"": ""logn""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1478,14,1492,0.29251313599979767,3059,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,32b3863368fa917dc761685fc022f6525c468f3b,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1533,14,1547,0.3046261389999927,2789,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e849e63619973730cafb65ea64b2c4f89884aeae,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1514,14,1528,0.30247657600011735,2955,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b003152ddc97d1bb1797b0a75f64e136de6db890,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1365,14,1379,0.2694225980003466,2269,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,126821b49c97698c4a126029a37377773517dcdc,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1369,14,1383,0.27547786799959795,2282,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,eed4fb790c9e5e33a51068711b4050f799414fd5,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1594,14,1608,0.3168821320000461,2348,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,39e5c8ca035b9a333a20779635767ed86aa7fc2e,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1494,14,1508,0.2513588169999821,2234,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,40da22a97316490a5cc86d9ab8e2548061f4ece3,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,logn,json,1766,15,1781,0.3620598849997805,2871,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,253b7a4e7ec1d0d2fca61dc19e9898aeece84e79,"```json
{
 ""complexity"": ""logn""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,1419,14,1433,0.2781509679998635,1965,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a04157e7b40f163e4d5457048b2d3597b99885d9,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,logn,json,1504,15,1519,0.30479209199984325,2099,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d690978b1bc4728c97c58ae327c98e927119d3bd,"```json
{
 ""complexity"": ""logn""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,1934,14,1948,0.383718743999907,3642,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d862e0b9390d32f40a06ca41de8873941f205c9a,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1196,14,1210,0.23813096599997152,1343,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7d7401c428ea98bdbbb8b53a909f2ffe94a0ff34,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,1203,14,1217,0.18976253499977247,1323,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5e3126e894544ef3439826362d8a6989c26fe4de,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1174,14,1188,0.2371858159999647,1454,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1fa78a106be54374c2af9405e4a837d5011e5275,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1715,14,1729,0.3404528629998822,2633,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,914750414794faed8feb11b96f732089659ac80f,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,,error,0,0,0,0.0,3455,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4def984030206206bf75a7424bdca64535a6de65,ERROR: HTTPError('400 Client Error: Bad Request for url: http://localhost:8000/v1/chat/completions')
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1471,14,1485,0.2881672929997876,2317,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e5f170ff0c37398fa6fafb8d5cad51c6127bc7d2,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,,error,0,0,0,0.0,17368,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d0bda698b276107983af669da6b36c1d5cce8cdc,ERROR: HTTPError('400 Client Error: Bad Request for url: http://localhost:8000/v1/chat/completions')
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1294,14,1308,0.2467751659996793,1964,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f60343da0f836f68ec2dc94a1895ad605af0ec8b,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,1466,14,1480,0.2900065030003134,1707,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,744a717700ff8fc222a2854907e8a2991a78a911,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,logn,json,1253,15,1268,0.2626300050001191,1298,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a9418827b40881eb8a88d743807f066b7adf70d8,"```json
{
 ""complexity"": ""logn""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1317,14,1331,0.2641927269996813,1623,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,edf7acb5f8424f49f9a137f49179880a97bac73a,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,1518,14,1532,0.30247569399989516,2665,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8a1ca2ab65612e6fd6c2fbbec301a673d53e1bbc,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1328,14,1342,0.2626027430001159,1416,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,aff85b8355827eb6ba480e326ca76d126c811374,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1244,14,1258,0.2448648550002872,1722,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,53e2551e208fc2e115366413685163f0a5339b11,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1430,14,1444,0.2873238560000573,1777,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,334cf91365b2e215aeb4d8bf5533cc68ef00e9ca,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1406,14,1420,0.2773051529998156,1619,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7f07bba2754504156d22a7519cf3b5633bd59b6b,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,,error,0,0,0,0.0,7800,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4b5acc0f6b361193625e7fa9dc5598a7ab4ad6c9,ERROR: HTTPError('400 Client Error: Bad Request for url: http://localhost:8000/v1/chat/completions')
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,856,14,870,0.1648007610001514,240,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5df35ee5f93ff854fbc0b1a944c5007a567991b3,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,959,14,973,0.190503427999829,727,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8a7b7105a350dcdaf488d96c69ec34abd9f2b77c,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,859,14,873,0.17003586000009818,305,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1fb041708fe0906efca432a5740767578f73bf18,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,887,14,901,0.17855330600013986,422,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d331d9c5d712f652cd9819547df49d99b40698ea,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,836,14,850,0.16991303300028449,138,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f0afcc9fbcafb229bf43a99db370f43a2fd85945,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,867,14,881,0.17856602599977123,245,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,212fb5bdb2ffe9247115f73cfc9e3c7ccf5f7dfb,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1151,14,1165,0.22685788300032073,1733,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,7d8108f3c1fee6f55da00368db29bfaf4f6c2819,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1194,15,1209,0.24859840299995994,1644,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a1ecb689681b09facd286c0feec72931738547a7,"```json
{
  ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,867,14,881,0.1765340929996455,272,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b3fe440edd8cd9f3d987091124c0cc2f2057b539,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,845,14,859,0.16716834500039113,192,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,db58d7e44da80ce7b9bce7da7b9581b5bae7142a,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1127,14,1141,0.22468113800005085,1386,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3ddfb0368af28d3b2636d5bf1bfe37f89756d3b5,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,880,14,894,0.17698951200009105,393,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,95c31b9ce213638834f530043833f8004bbd6011,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,851,14,865,0.1701129539997055,186,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3c4231870c3b8e5d761df1206698be817775abca,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,850,14,864,0.1698202110001148,195,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,13b4d164fda7cd4bd3881d45f2e3e9fbdd0bb202,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1168,14,1182,0.22958870000002207,1591,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,19a4f60c3724b3f50a3082f71fbe1b62d5b44614,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,853,14,867,0.17013431399982437,206,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,753a772d21d115e4adfc217ded70d48b26ef5af5,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,891,14,905,0.17864477500006615,444,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3c0f6ba767858405bc2a1666ddaa1e4a9b7c31b9,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,852,14,866,0.17015466600014406,200,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fb01077769711e823187645bedc8b863e887317f,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1382,14,1396,0.2769024869999157,2517,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a9f4c763a279eee6f29cea395fc399cdf52580f4,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,860,14,874,0.17711652800016964,254,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fd584b04a42c58a2913c590ac57cd812c5c91e06,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,849,14,863,0.17014356699974087,189,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,579c2f6ffc8eabdd23e18288f5ebf7fd731186a1,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,904,14,918,0.18039186900023196,448,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d738ad90979df6bf52f3d914029581a431c4fe9f,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1048,14,1062,0.20778248900023755,1090,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,aed51c6670080d70c9db08a70950441a550fce9e,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,896,14,910,0.1786984189998293,409,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,614a8494225d652ecb7a743a333da47d6ed8bf8a,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,844,14,858,0.1672646810002334,187,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,337955d77b6c30ec646e63856aecda168ffa6eab,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1285,14,1299,0.25725520600008167,2057,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9eb594991c39bb17466c95822e45550a4c30748d,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,,error,0,0,0,0.0,15724,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,433cf46e08adfe9352eca0843ad6a4770b666893,ERROR: HTTPError('400 Client Error: Bad Request for url: http://localhost:8000/v1/chat/completions')
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,907,14,921,0.17707742300035534,401,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d89ad7fdbcdc0e706db0fbec2bee00d5911a1320,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1220,14,1234,0.24172293499987063,2017,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,accbc0c937ecb3b5f0fdc1759498c7a1105db340,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,928,14,942,0.1888968250000289,492,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1b66cc15871fe59a12923e800c36db8836f56452,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1119,14,1133,0.21969665200003874,1322,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,81433c2635507a60de5227632c23267a19422b7b,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1046,14,1060,0.20785146299976986,1302,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c7c6fb3c541798519d56f6d8f177f5031304995e,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,997,14,1011,0.2002027509997788,1047,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,251eb58880a55cf388ea9b78b47bbcc9b8149e84,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,849,14,863,0.16997898999989047,219,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,adb329bb4eddaa8484d800002f74bc4626fe230f,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,847,14,861,0.1667949470001986,208,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,bb09d37981d5c4b29f7f11fce54f792e185c64ac,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,849,14,863,0.17007469800000763,214,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5b1d9f54889d5239dbebdb23ddefb827f3600b46,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,953,14,967,0.19029639099971973,718,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6b4fd67592b16d0ce3dabd1b46801a9bdbacd323,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,951,14,965,0.19040551799980676,770,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ed0283dcaf8245f4aa4c745721643e473fd296a9,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,849,14,863,0.17011000599995896,215,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,898462c2777336b84f1176bd84c4d3d93c933cd3,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,linear,json,884,14,898,0.17846356499967442,310,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4249a992dcb79239bf0b96b6fc2a25c766abaf7e,"```json
{
 ""complexity"": ""linear""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1051,14,1065,0.20862693900016893,1424,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b2b9392ba56a0b329a7d93e5a84cd4e9660d5b1c,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,868,14,882,0.17838525500019387,276,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,78f18ef1bc22de08303cf9b5a41a725e6f86afc7,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,853,14,867,0.1700239319998218,244,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6ac11fa6433a8554ec521c925286cebfa156ba03,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,894,14,908,0.17837649899956887,449,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8041cd6578643c2d244d3aa0697246423c0acd24,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,854,14,868,0.17009137400009422,231,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,c1453be9f1b192fd144db45d8f598ba014ff008f,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,873,14,887,0.17686205100017105,364,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,4327a83ff3dcf911e8bcf78bdbc7bb0ebd242361,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,879,14,893,0.17679142299994055,318,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,43f377ab9b53d178fb2a1a8031fed24fdff2c5d7,"```json
{
 ""complexity"": ""constant""
}
```"
Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,java,,constant,constant,json,1408,14,1422,0.2794026319998011,2742,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f5965a47b75ce57f6ab620a7745b7b3f1707d15e,"```json
{
 ""complexity"": ""constant""
}
```"
